path,manual_transcript,keyword,source
/home/v2129375/dataset/catslu_traindev/data/music/audios/262e8112435bf9cb70b717d1a0f19812_59ca74d13327930265000029.wav,放一首卓依婷的流浪歌,卓依婷,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/b57ccb20fd5d5583f0790d04a6cf7f2d_59c0ce8ce15aa70d54000074.wav,我想听梁静茹的歌,梁静茹,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/02940b55fa95bc13dbfd60199ef086ab_59bb4cdc332793025800001c.wav,张玮伽的小苹果歌曲,张玮伽,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/7bed0a107dac5fbac60f9ea06de43672_59ac027f332793026400008e.wav,放一首刘欢的歌,刘欢,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/8ff0d9308f1a8331b6bca612c2dba9f8_59a8c2ea33279302cc00000b.wav,播放那英的默,那英,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/a4b87f80161f5b7fd981519367f53d9f_59c8712190ee6d0219000010.wav,唱首周杰伦的歌,周杰伦,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/b205639248a4b77ded4494568adb3b05_000001498b6879003300001e.wav,我要听王俊凯的数独,王俊凯,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/6a6bc875b278f4a0be136fb13b40b063_59af604e3327930e84000015.wav,邓丽君的甜蜜蜜,邓丽君,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/a9d9b69cee78ae29466d1b7e1a0fe534_59b2114d332793029b000007.wav,播放一首薛之谦的歌曲,薛之谦,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/4ac71e14c7740402fbb0ea87f76480ce_59b40be38827ad007c000008.wav,放一首薛之谦的演员,薛之谦,music
/home/v2129375/dataset/catslu_test/data/music/audios/229463fc78b9ecf306a98f15dd40dd14_59c9c22c627fb70f24004221.wav,播放刘德华的歌曲,刘德华,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/85ce1a36e13b71e1a0569c2c77c9a323_59c122c48827ad007c000004.wav,放薛之谦的小孩,薛之谦,music
/home/v2129375/dataset/catslu_test/data/music/audios/68ff2b9141596e538e230991c976d28d_59c2294b33279338e1000007.wav,李行亮的愿得一人心,李行亮,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/24f7d26bf6dc6d6cda8c720e3ce24a19_59b60c6a332793029c00008b.wav,张学友旧情绵绵,张学友,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/6cc11463f658d381b732895e31fd0e4a_59c1352a332793025900006d.wav,唱一首腾格尔的天堂,腾格尔,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/62eeea5a3aa701b82de530c779ffb3ef_59c111708b68790039000065.wav,我要听猪猪侠的歌手,猪猪侠,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/7ed54455a651903c4d640ce0dfed053b_59b748b03327930c4a000018.wav,小乐你能给我唱一首刘和刚的父亲吗,刘和刚,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/3a8f00a577afe3b45743e4ae4a599c52_59cc6184332793029b000006.wav,黄家驹歌曲,黄家驹,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/71b3f72e60f6c00fb9367250f1f1bb93_59c8a6b990ee6d0224000008.wav,我想听周杰伦的歌,周杰伦,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/0f25e6b6848864fc0f0407f6fcdcf01e_59ad4e9c3327930299000078.wav,我想听周杰伦的歌,周杰伦,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/846063c2df5b3bb6fca992ac0fa2a5cc_59b8b60833279302b4000017.wav,李荣浩的李白,李荣浩,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/c09332876626e541c9296111f9b91255_59af88443327931c7200005c.wav,邓丽君的甜蜜蜜,邓丽君,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/7b36f998ea0bf26715eff7648dcc2b9f_59c7896c3327930296000005.wav,给我放一首汪峰的存在,汪峰,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/ad5a42fa8a49b3a63551e272314def70_59bf6ae38b68790036000005.wav,我想听张碧晨的凉凉,张碧晨,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/35756dafd9eae528e165d1410ef107c6_59cf9e53332793026900006f.wav,我想听云菲菲的殇雪,云菲菲,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/363028325b07a8a4b800254af5c566ce_59c212ca332793029d000014.wav,播放薛之谦的绅士,薛之谦,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/a5c3d8c7d98d983d16cc3a0f30a84f61_59ab6d978827ad007d000012.wav,来首戴升的悟空,悟空,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/8160b6aec9521c683cf12b069416a817_59bfbefa332793026800000b.wav,韩红的青藏高原,韩红,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/ff29b42a18c3a62af3ca52a727b85011_59c119a88827ad007c00001d.wav,播放陈学冬的小星星,陈学冬,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/7579b92a3a3c285d5d1ffdd99862ad6e_59bfd3818827ad007c000008.wav,我想听张杰的勿忘心安,张杰,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/f830d3b4721eeccafb6c1650ad4bc2c5_59c48b873327930c3f00000b.wav,给我放一首周杰伦的晴天,周杰伦,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/bedcc687e37a8e8f9b53cca44bf985a8_59c5dbc98827ad007c0000d2.wav,我要听校长,校长,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/4dee50c672510fc5a0e654f17f4faf0e_59bb4433332793029800002e.wav,邓丽君甜蜜蜜,邓丽君,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/bf8ea49e878a7ac71a11f1d69ff8498c_59be069333279302960001b4.wav,刘德华的忘情水,刘德华,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/16234d163e5a204fbbe2d574292f5f0b_59bf17678827ad007c00001b.wav,来放首周杰伦的歌,周杰伦,music
/home/v2129375/dataset/catslu_test/data/music/audios/813f66efb4d76a90191fbe1b79887306_59bf29f88827ad007c000031.wav,大为老师的歌江山桃花开了,大为老师,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/f3142a411ec07d32ff3e4da864966ee9_59bf82b33327930dba000156.wav,小蓓蕾儿歌,小蓓蕾,music
/home/v2129375/dataset/catslu_test/data/music/audios/76e262312b420ea56b8fed098f061f46_59bb88cc90ee6d0224000002.wav,来首周杰伦的歌,周杰伦,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/3a17c516b05c81fb882ac638df043900_59a948f9332793025a000047.wav,播放周杰伦歌曲龙卷风,周杰伦,music
/home/v2129375/dataset/catslu_test/data/music/audios/3424d611a2f35b6f807d753e20c29a54_59ad28638b68790031000006.wav,播放薛之谦的演员,薛之谦,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/afc6e8a6113e3a3bc9b2336d0f96f687_59c536e1332793029a000028.wav,我要听庄心妍的,庄心妍,music
/home/v2129375/dataset/catslu_test/data/music/audios/ef0fab42a2763196e91a478800c34b82_59ca39793327930269000045.wav,王菲的笑忘书,王菲,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/3f01d646e2eb19bb00b3762c08653bb1_59ba6bf13327930266000022.wav,高迪,高迪,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/4662b90c2014a8427ec50f9632508bbd_59c66e2f8827ad007c000009.wav,我想听莫扎特,莫扎特,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/0870ae87a8377d120b06c86d65028f3a_000004228b68790033000016.wav,给我唱一首韩安旭的多幸运,韩安旭,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/e4db190af8a4a244b5d813e9899b1963_59a93bc18b68790031000019.wav,播放陈奕迅的歌,陈奕迅,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/6c52927a5f9bed4160da218711f2d49f_59b697cf8827ad00a5000028.wav,放一首王菲的但愿人长久,王菲,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/30fec9038202690f0b2448f7e13d916d_59ac00fb3327930264000069.wav,放一首刘欢的青花瓷,刘欢,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/eb8d936c9e193ce2e5bf47e0cb3d5c32_59c1274f8827ad0075000043.wav,帮我放雷军的歌,雷军,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/807e5cf6a4ad55e4fab694d4a4113c6c_59af5a088b68790037000002.wav,播放邓紫棋的有心人,邓紫棋,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/5bf0907be81f35657d60377afebccf0c_59be14b78827ad0075000013.wav,来一首周杰伦的他在听我的演唱会,周杰伦,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/e9926681bdb07a69e5ab4fbbb3ae8011_59b11a1033279302a6000008.wav,张杰的他不懂,张杰,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/d6c3c47098395be20e2ea031868fad07_59c79166332793025b000085.wav,奇迹再现毛毛唱的,毛毛,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/f43a03157fd7b6e8cc881f39b042f6e8_59cc89a08827ad007c000008.wav,我想听刘德华的歌,刘德华,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/e903154bc7dd5a702912f4b20d528307_59bcf4f990ee6d0227000073.wav,播放黄家驹的光辉岁月,黄家驹,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/e5bf085bff6ae2e6643fbef7174b7829_59bb1c568827ad00a500001e.wav,放一首筷子兄弟的小苹果你说说谁的,筷子兄弟,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/84596fb8f26a25b6c657f53e33612e63_59cb9c0e8827ad00a5000022.wav,来一首老狼的在路上,老狼,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/23f350f84faa5e93ce5385468e37928a_59ceed73332793026900002d.wav,樊竹青的歌曲,樊竹青,music
/home/v2129375/dataset/catslu_test/data/music/audios/683ac83a7b14fe0f8b1114f2cb631a3b_59ba51108827ad007c000025.wav,薛之谦的歌,薛之谦,music
/home/v2129375/dataset/catslu_test/data/music/audios/330b38e9b868981d17013b7ad7ddc9cb_59c3373590ee6d0219000001.wav,唱一首刘德华的歌,刘德华,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/41e41a23aa37941536bc7cbcfc2b2155_59ca2690332793026b00000a.wav,播放歌曲贾乃亮的大王叫我来巡山,贾乃亮,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/238ea10c9ab3b7e8d3614240fcfc9a98_59acb2fe8827ad0075000005.wav,我要听李宇春的歌,李宇春,music
/home/v2129375/dataset/catslu_test/data/music/audios/7ebf67c8be67a8881def15f4c320ad84_59abf6b23327930257000015.wav,唱一首筷子兄弟的小苹果,筷子兄弟,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/46556aa192169b32e8214ae9959a60b4_59a94c778827ad006e000031.wav,汪峰勇敢的心,汪峰,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/fc6c5d7cd021a84fc17b8949d5295b75_000000f48b68790034000006.wav,我要听张杰的逆战,张杰,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/cfa5a0b643d7ef82d5b9227f547d8078_59c8fab98827ad00a500009f.wav,来一首刘胡铁的从前慢,刘胡铁,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/d46b591ea1396f6f8a08173f92596ab5_59cc991c3327930258000061.wav,林妙可的爱我你就抱抱我,林妙可,music
/home/v2129375/dataset/catslu_test/data/music/audios/517c56b9c91521eb466c0e983d9a8e11_59b2b0248827ad007c000005.wav,刘德华的歌,刘德华,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/711fc06a1a5865bb2d1baf025a14505e_59cdc85033279302960000e8.wav,张学友的心如刀割,张学友,music
/home/v2129375/dataset/catslu_test/data/music/audios/d08e875e9efa36420b744ea2c4236fd6_59aeaf6333279302590001f9.wav,播放歌曲刘德华的笨小孩,刘德华,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/a3f1007f24c84526a6b627b90e475bae_59b21039332793029800000f.wav,张国荣倩女幽魂,张国荣,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/476af47a18ea58be696b240c8ab469ec_59afaa5133279311d600001e.wav,邓丽君甜蜜蜜,邓丽君,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/c0f52ed1c073d0b775257f6f89c532d8_59b71cb3332793026600000a.wav,来一首王绎龙的,王绎龙,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/20670401131fecb85428eaaf983d5e35_59ad43c28827ad007c000002.wav,张信哲说谎,张信哲,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/bea9ac1f2977df4f95bbe63188c551f1_000003768b6879003300000b.wav,张惠妹的听海,张惠妹,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/7b282dc40d3c31e8d61b50d288f5fdb0_59aabe9c8827ad007c0001c8.wav,我要听袁娅维的阿楚姑娘,袁娅维,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/142c6547a6ef31678e5a7a1aa50cacb2_59ca49ec8b6879003800000c.wav,郭峰的心甘情愿,郭峰,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/f5d09921de62830a13404021a71b6bfc_59b65e248827ad00a5000037.wav,播放薛之谦的高尚单曲循环,薛之谦,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/dd4f488c0c3c8bb7ecc16f21de480469_59ae753e332793029e000024.wav,张学友的相思风雨中,张学友,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/8986ce19c9ac89c70789ccf3f024d625_59c5fde233279302be00007c.wav,播放刘欢的从头再来,刘欢,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/14ea4f1a65ca428c65bc71af52dd7de7_59bcb8538b68790039000019.wav,想听韩红的九儿,韩红,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/616e93d0d9e2e63d16e3fc4869fc2310_59bf95a28827ad007c000017.wav,我想听晓花唱的歌,晓花,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/71258d01dd059d04d8d189442e53e255_59ccb5a3332793334a000009.wav,张学友的情人,张学友,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/7f67ec2b7c9eb87dda0266cfa78a2b56_59c5cb3d332793029b000003.wav,金志文的远走高飞,金志文,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/5c6109c00cb730a660353d3125fc9e49_59c8c6fb90ee6d021900000e.wav,我想听邓丽君的歌,邓丽君,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/7c98b9177d79886272b67831c8a84719_59c74231332793025c000017.wav,唱一首李荣浩的李白,李荣浩,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/025d0261c14fdd4ccc36d01367f285b2_59c788ad33279302a500000a.wav,金志文的远走高飞,金志文,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/ef7691c209d304697140e0907ace41a9_59c3214533279302a10000b2.wav,播放张国荣的歌,张国荣,music
/home/v2129375/dataset/catslu_test/data/music/audios/84b1939bb093f0a0237efc83cc5918c5_59a8db348b6879003800001f.wav,唱首韩红的歌,韩红,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/e39d1e642d0b6c6202a90f41ce3a58a6_59af905d8b68790037000007.wav,播放邓紫棋的喜欢你,邓紫棋,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/921a3db7a49a1d0e9830077490e109f5_59b1dc4133279302660000c4.wav,苏芮的酒干倘卖无,苏芮,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/b1240ecc59270e983983d9562b82512d_59cfa1eb8827ad007c00005d.wav,放一首陈冠希的战争,陈冠希,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/7bd52c8a2c566c2c3c8860b8d7a9cda8_59abee74332793025900006c.wav,给我来一首那个零点乐队的那个叫什么来的,零点乐队,music
/home/v2129375/dataset/catslu_test/data/music/audios/3a836debf0ce706326120a207a523683_59afe96b8827ad00a50001cc.wav,播放张学友的歌,张学友,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/d7aa975c7d227528722c36cc2504bcbd_59cfa1c38827ad007c000059.wav,放一首陈冠希的战争,陈冠希,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/30ef3acfa212ec3ea6dce4dd35b6bbff_59cf95d490ee6d02190000c6.wav,唱一首毛不易的小丑,毛不易,music
/home/v2129375/dataset/catslu_test/data/music/audios/c6784a1ec2e26034d31954550f5bc8fb_59af26ca8827ad007c000043.wav,放周杰伦的,周杰伦,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/1f87810eb41422820466cc506ca2a7de_59ba679233279302b1000032.wav,播放李玉刚的刚好遇见你,李玉刚,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/2b5915f84f2d6e3b7abb6aead6f8ec4e_000001018b68790033000005.wav,放首张学友的那个什么什么歌看看,张学友,music
/home/v2129375/dataset/catslu_test/data/music/audios/07af00b156f8360b84e3aef42540c997_59b74589332793026b00000d.wav,我想听韩红的青藏高原,韩红,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/6036a8c07eaee390511fe120c5fba717_59c07d768827ad007c0000cf.wav,想听李谷一的歌,李谷一,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/9250dafab040807f47a60a54fa69bd88_59b6647b3327934e6c000033.wav,任贤齐天涯,任贤齐,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/dd9b0a690d2c720a94ab529779a49494_59c25dfe90ee6d0224000060.wav,播放刘德华的歌曲,刘德华,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/d50c6e22a989aec5ad11de9d40ec6983_59aa4449332793026c00001f.wav,播放云飞的云在飞,云飞,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/53663c6c8c362be43f32669dc27b5f0d_59c279268827ad00a500000a.wav,来一首薛之谦的你还要我怎样,薛之谦,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/00c792203e06cb2c8e9319da3aeef2cf_59b7139c332793025900004c.wav,来一首王绎龙的,王绎龙,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/3be3f3327dbbcffdf9fdc55015dea542_59cefabc33279302a40001a7.wav,唱黄家驹的歌,黄家驹,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/e7a7624565f764ea934579322f1cad72_59b537358827ad007c000043.wav,我想听毛不易的歌,毛不易,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/da215769f92e64ea97f2923ca22e15ff_59afa54e332793091800001d.wav,我想听凤凰传奇的荷塘月色,凤凰传奇,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/eef5f2455c40a9d2ae60a9e49ad9ae3e_59b8ce52332793026c000110.wav,我要听温岚的囚鸟,温岚,music
/home/v2129375/dataset/catslu_test/data/music/audios/8fea9ac63027bae1dc66651e2d1cfad9_59ae35ed33279302a4000016.wav,来一首韩红的天路,韩红,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/a1af6b2bc85ab32e72d6c0f2169a4cb7_59c44d273327930268000009.wav,筷子兄弟的小苹果,筷子兄弟,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/d1614600c3507138fd1a2cd601c8ea5c_59ca2d143327930269000028.wav,小蓓蕾组合的让我们荡起双桨,小蓓蕾组合,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/d7eafb165872556c2eb4dbe7cb045547_59b212b590ee6d0224000041.wav,孙楠拯救,孙楠,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/71999c8b281c6ee08ab7359839191a2a_59b1038b33279302a6000044.wav,刘德华上海滩,刘德华,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/bfc59f715afa5f7063a87a4485db1ced_59aaac60332793025b000046.wav,再唱一首小蓓蕾组合的歌吧,小蓓蕾组合,music
/home/v2129375/dataset/catslu_test/data/music/audios/1095c58636b185e3261954f269b06ccc_59cc54c4627fb70cfc00058a.wav,播放刘德华的歌曲,刘德华,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/dab3bb34e2b04aa5f2a459bb487ba67f_59be057e3327930c44000074.wav,小乐小乐放一首张信哲的信仰,张信哲,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/f278075f062a368b9bc36f8e68454d74_59b212cf90ee6d0224000043.wav,孙楠的风往北吹,孙楠,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/a18a4e310f1c314355144d6b6b77a552_59b5369b8827ad007c000021.wav,换一首歌听一听刀郎的冲动的惩罚,刀郎,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/1c9eb6c8612da1701f9b2deb015528bb_59c79f7f33279302a4000033.wav,我想听筷子兄弟的小苹果,筷子兄弟,music
/home/v2129375/dataset/catslu_test/data/music/audios/a31d2cecb74082e800172a490531fdbc_59ba8ce0332793026700005a.wav,我想听汪峰的春天里,汪峰,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/590c6eea179e89a28825e819b60c0be8_59cf671f8827ad007c000002.wav,我想听朴树的歌,朴树,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/a5323981f74c6d0af56394aefe26bf64_59c4f0978827ad007c000044.wav,邓紫棋泡沫,邓紫棋,music
/home/v2129375/dataset/catslu_test/data/music/audios/f8d64e67b373cc5cfc0eb3489fba6fdd_59a94cd4332793025a000039.wav,我要听周杰伦的告白气球,周杰伦,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/d6faa75db835bb7de337d815b0cb680b_59c26e1a8827ad007c000262.wav,请播放贾乃亮的大王来巡山,贾乃亮,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/7bd48e84ce698d915f4306f2f752cf57_59c6fd2e8827ad0075000011.wav,播一首薛之谦的演员,薛之谦,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/a9c96a13141836fab9b2020c1e91d8b8_59bbc5c08827ad00a500007d.wav,来首筷子兄弟的小水果,筷子兄弟,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/9e6cdf9d597eaf1c589ada2c37d78d50_59cb56388827ad007c000002.wav,唱首刘德华的歌,刘德华,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/57847e6f122ddf2765254dc45d23115a_59cf118f8827ad007c000076.wav,请播放薛之谦唱的演员,薛之谦,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/f981690bb121ddc9214d9f5c0b457ac4_59b7b0e73327930257000041.wav,薛之谦,薛之谦,music
/home/v2129375/dataset/catslu_test/data/music/audios/d08e875e9efa36420b744ea2c4236fd6_59aeaf4e33279302590001f2.wav,刘德华的笨小孩,刘德华,music
/home/v2129375/dataset/catslu_test/data/music/audios/8586c7ebf430b726c70db57331b979dc_59b7f1348827ad0064000002.wav,嗯帮我播一首周杰伦的退后,周杰伦,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/8bddd3477cf78cbea4ca9733c278308b_59af91778b68790039000006.wav,我想听张杰的歌,张杰,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/3f012fb46a77734fcd369892e038119c_59c8dc4c33279302aa00001b.wav,播放邓丽君的歌曲,邓丽君,music
/home/v2129375/dataset/catslu_test/data/music/audios/159df920bbace3073f3b7f5ed0ef68e3_59b0ef098827ad0171000045.wav,刀郎唱的情人,刀郎,music
/home/v2129375/dataset/catslu_test/data/music/audios/12d66409a710e3ebc6ab3d781518152c_59aaeacc8827ad0080000081.wav,放首雷军的歌,雷军,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/218658dc866f66acec3e9d7dd37010a3_59b7b7af8b68790039000007.wav,放首韩红的歌,韩红,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/6e4d1b5dfd0d2714d2462a60f325c301_59ca626d332793026700002d.wav,放一首王蓉的小鸡小鸡,王蓉,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/359ecd03845c99b0804e33f1eace53d2_59ab607833279302580000b7.wav,张宇的一言难尽,张宇,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/605dfd98c952c99ed0240a7060ccf1b9_59ba11608827ad007c000019.wav,唱宋孟君的不敢说的爱,宋孟君,music
/home/v2129375/dataset/catslu_test/data/music/audios/4b43d52cbadcf08e24fe73fc4088bae6_59af8aa48b68790037000006.wav,我想听张杰的歌,张杰,music
/home/v2129375/dataset/catslu_test/data/music/audios/fe8589e5b5a6c60a76df7bb972acc49f_59bf84b4332793025a0000f4.wav,我要听刘若英的,刘若英,music
/home/v2129375/dataset/catslu_test/data/music/audios/2d05088d59598b9417a46d4bb0f32658_59ad677d3327930279000029.wav,唱一首赵雷的成都,赵雷,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/2d13e6866479e87dc8fce225a590c2fb_59b0d9e63327930c2a000011.wav,小乐播放宝宝巴士,宝宝巴士,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/b8214e36243b48c56e36be691f20b2e9_59c3ae6e332793029a00000e.wav,我想听刘德华的歌,刘德华,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/80a3f22fb768eb312578e99f9013202a_000006e98b68790033000014.wav,郁可唯的爱情是青春的旅行,郁可唯,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/91ef560de51d30cef4166f3faef1ab59_59bcf5b590ee6d022700008a.wav,播放黄家驹的海阔天空,黄家驹,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/210e6a6d8c5a72e099f1d23035568cda_59cb826f33279302a3000031.wav,放首赵雷的成都,赵雷雷,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/da4d0d0f3029f4d9293ea6d54b9e79aa_59bfc8ba8827ad00a50000eb.wav,来一首张艺兴的翅膀,张艺兴,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/3be3226e8ecb5d6ed74aa71c534eedf5_59ad63ea8827ad00a5000020.wav,来一首马旭东的入戏太深,马旭东,music
/home/v2129375/dataset/catslu_test/data/music/audios/f2da57e33735712992e43ea0cf3e2bd2_59c2ff26332793026900001e.wav,刘欢的歌曲,刘欢,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/16c4617fad800e329f9ab3b8ad924c3f_59cf870c90ee6d0224000075.wav,毛阿敏的渴望,毛阿敏,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/47db09d8116718325ff9fd85818dec72_59cc52d38827ad00a500000a.wav,给我放一首张学友的歌,张学友,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/d6c3c47098395be20e2ea031868fad07_59c79180332793025b00008e.wav,歌名啊不是歌手毛毛,毛毛,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/ac7b319a89f3941faaa5e6518653be3a_59c0d65e332793029a00003a.wav,播放陈奕迅的你的背包,陈奕迅,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/691563bb2c149298eb41fc8a988f2061_59c7776c8827ad007c000166.wav,播放周渝民的记得我爱你,周渝民,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/297bf731d31150a357129882b72954a7_59af24138b68790039000012.wav,我想要听刘德华的歌,刘德华,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/7ac17a19bf475f67ac4a5ed1b4d1b94b_59c1dcac332793029900002a.wav,播放刘德华的中国人,刘德华,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/bd3f473f4762026a6bddf42ae30892ce_59bbe40a8827ad00a5000076.wav,请播放齐秦的老歌,齐秦,music
/home/v2129375/dataset/catslu_test/data/music/audios/008ae96739d88b25157a79884ba29f35_59bfe3728827ad00ac000049.wav,播放林俊杰的生生,林俊杰,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/44114c0b40e76f84b1508ed7a18f1e84_59be33e18827ad00a5000131.wav,播放薛之谦的专辑绅士,薛之谦,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/a8bb28ddf89b58ee570262a3d6a03c8c_000007278b68790033000067.wav,我想听周杰伦的稻香,周杰伦,music
